numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07481;20240301150000;100810;-180;6;70;1.300000;285.250000;275.650000;52;45000;2;2;2;60;1;mq;31;20;11;97970;mq;mq;-240;mq;mq;mq;mq;mq;mq;mq;3.800000;4.400000;-10;1;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.800000;1.000000;mq;mq;mq;mq;1;8;1080;4;0;8000;mq;mq;mq;mq;mq;mq;
07510;20240301150000;100680;-230;6;230;5.000000;283.750000;282.550000;92;6590;60;mq;mq;100;8;450;mq;mq;mq;100100;mq;mq;-410;mq;mq;mq;mq;275.650000;mq;mq;7.200000;15.000000;-10;2;0.000000;mq;mq;1.000000;2.000000;3.400000;3.800000;6.200000;mq;mq;mq;mq;7;mq;300;7;mq;510;8;mq;810;mq;9;mq;
07535;20240301150000;100870;-300;6;200;4.900000;282.850000;279.050000;77;20000;0;mq;mq;100;8;800;mq;mq;mq;97760;mq;mq;-320;mq;mq;mq;mq;278.550000;mq;mq;9.000000;10.000000;-10;0;0.000000;mq;mq;-0.100000;-0.100000;0.200000;0.200000;3.400000;mq;mq;mq;mq;8;mq;990;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20240301150000;100980;-140;6;260;5.300000;279.850000;275.550000;74;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;92660;mq;mq;-60;mq;mq;mq;mq;274.750000;mq;mq;8.900000;9.500000;-10;mq;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20240301150000;100760;-130;6;20;4.100000;287.250000;276.950000;50;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;99880;mq;mq;-240;mq;mq;mq;mq;280.250000;mq;mq;8.100000;10.100000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20240301150000;mq;10;1;200;5.900000;283.750000;274.050000;51;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;90410;92500;683;-440;mq;278.250000;mq;288.050000;mq;mq;mq;9.700000;10.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20240301150000;100910;-270;6;240;6.000000;287.150000;277.150000;51;56480;0;mq;mq;100;8;1250;mq;mq;mq;100210;mq;mq;-350;mq;mq;mq;mq;279.550000;mq;mq;12.300000;12.300000;-10;mq;0.000000;mq;mq;0.000000;0.200000;0.200000;0.400000;3.800000;mq;mq;mq;mq;8;mq;1440;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20240301150000;101000;-280;6;260;6.500000;286.250000;276.050000;50;42810;0;mq;mq;100;1;1250;mq;mq;mq;96740;mq;mq;-220;mq;mq;mq;mq;275.350000;mq;mq;10.400000;11.100000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;19.400000;mq;mq;mq;mq;1;mq;1470;4;mq;1680;5;mq;2220;mq;mq;mq;
07627;20240301150000;101030;-240;6;310;3.100000;285.750000;275.550000;50;20000;0;mq;mq;100;8;2250;mq;mq;mq;96180;mq;mq;-120;mq;mq;mq;mq;275.450000;mq;mq;5.600000;6.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;3.600000;14.500000;mq;mq;mq;mq;8;mq;2100;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20240301150000;101010;-290;6;240;5.700000;286.450000;278.150000;57;35950;0;mq;mq;100;8;1250;mq;mq;mq;99230;mq;mq;-180;mq;mq;mq;mq;278.550000;mq;mq;9.600000;11.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;2.000000;mq;mq;mq;mq;8;mq;1410;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20240301150000;100870;-60;5;310;9.500000;288.950000;274.250000;37;21770;0;mq;mq;mq;0;mq;mq;mq;mq;100770;mq;mq;-100;mq;mq;mq;mq;282.250000;mq;mq;15.200000;15.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20240301150000;100660;-60;6;310;11.900000;288.850000;276.650000;44;2100;10;mq;mq;mq;1;450;mq;mq;mq;100280;mq;mq;-290;mq;mq;mq;mq;280.850000;mq;mq;16.500000;17.000000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;420;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20240301150000;mq;mq;mq;300;11.300000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;15.100000;17.100000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20240301150000;100450;-10;5;190;5.100000;287.950000;284.150000;78;40000;3;2;2;90;7;800;38;mq;mq;100140;mq;mq;-380;mq;mq;mq;mq;283.850000;mq;mq;6.800000;6.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;1;8;600;6;6;1400;mq;mq;mq;mq;mq;mq;
07747;20240301150000;100920;-230;6;290;7.500000;290.150000;273.350000;32;32490;0;mq;mq;mq;0;mq;mq;mq;mq;100400;mq;mq;-60;mq;mq;mq;mq;280.650000;mq;mq;13.000000;13.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20240301150000;100490;20;3;220;5.000000;287.650000;283.450000;76;57450;0;mq;mq;100;6;800;mq;mq;mq;100380;mq;mq;-260;mq;mq;mq;mq;283.550000;mq;mq;6.900000;7.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;3.100000;9.500000;mq;mq;mq;mq;2;mq;870;6;mq;1170;8;mq;2280;mq;mq;mq;
07790;20240301150000;100420;40;3;120;1.800000;285.850000;284.950000;94;15950;61;mq;mq;100;8;450;mq;mq;mq;100280;mq;mq;-360;mq;mq;mq;mq;284.950000;mq;mq;2.700000;3.600000;-10;mq;0.000000;mq;mq;1.200000;1.800000;5.800000;12.700000;18.900000;mq;mq;mq;mq;3;mq;360;7;mq;570;7;mq;780;mq;mq;mq;
61970;20240301150000;100960;80;3;30;2.400000;303.650000;298.450000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100850;mq;mq;170;mq;300.350000;mq;306.450000;mq;mq;mq;mq;7.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20240301150000;101150;70;3;150;5.800000;302.650000;297.550000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101080;mq;mq;180;mq;300.250000;mq;304.950000;mq;mq;mq;mq;9.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20240301150000;101230;160;3;120;8.100000;301.750000;297.150000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101140;mq;mq;70;mq;299.350000;mq;304.750000;mq;mq;mq;mq;10.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;2.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20240301150000;101520;180;3;120;5.600000;298.550000;292.950000;71;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101370;mq;mq;260;mq;mq;mq;mq;mq;mq;mq;7.800000;11.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61996;20240301150000;100300;140;3;270;8.600000;290.150000;288.350000;89;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99960;mq;mq;-480;mq;289.950000;mq;295.350000;mq;mq;mq;mq;19.800000;-10;mq;mq;mq;mq;0.400000;0.400000;0.600000;0.800000;3.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20240301150000;101770;40;0;30;1.100000;282.850000;281.150000;89;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100000;mq;mq;-10;mq;276.450000;mq;287.550000;mq;mq;mq;mq;11.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20240301150000;99620;-150;6;270;8.700000;281.050000;274.450000;63;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99260;mq;mq;70;mq;mq;mq;mq;mq;mq;mq;mq;14.900000;-10;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20240301150000;101030;130;3;130;2.200000;302.750000;298.250000;77;20000;0;mq;mq;mq;3;800;mq;mq;mq;100950;mq;mq;110;mq;mq;mq;mq;mq;mq;mq;3.200000;3.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;4.000000;4.400000;mq;mq;mq;mq;2;mq;810;3;mq;1020;mq;mq;mq;mq;mq;mq;
71805;20240301150000;101740;280;1;280;14.700000;264.850000;263.950000;93;540;72;mq;mq;100;8;150;mq;mq;mq;101650;mq;mq;560;mq;mq;mq;mq;273.550000;mq;mq;20.300000;24.100000;-10;mq;mq;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;3.200000;mq;mq;mq;mq;1;mq;180;4;mq;420;7;mq;600;mq;mq;mq;
78890;20240301150000;101870;mq;mq;60;8.400000;302.650000;295.650000;66;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101550;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;11.200000;-10;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20240301150000;101960;100;0;60;9.100000;301.450000;294.250000;65;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101450;mq;mq;30;mq;298.150000;mq;303.850000;mq;mq;mq;13.000000;14.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20240301150000;101890;50;0;60;4.800000;302.050000;293.250000;59;60000;mq;mq;mq;mq;mq;mq;mq;mq;mq;101800;mq;mq;70;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20240301150000;101870;60;0;60;7.700000;301.150000;295.150000;70;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101430;mq;mq;90;mq;296.550000;mq;303.050000;mq;mq;mq;10.300000;10.300000;-10;mq;mq;mq;mq;0.000000;1.000000;1.000000;2.800000;5.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20240301150000;101820;50;0;100;7.600000;302.350000;295.550000;67;60000;0;mq;mq;mq;3;800;mq;mq;mq;101730;mq;mq;80;mq;mq;mq;mq;mq;mq;mq;11.700000;11.900000;-10;mq;mq;mq;mq;0.000000;0.600000;0.600000;3.100000;mq;mq;mq;mq;mq;2;mq;930;3;mq;1470;mq;mq;mq;mq;mq;mq;
81401;20240301150000;101400;10;0;40;1.900000;305.450000;296.650000;60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101340;mq;mq;-40;mq;294.650000;mq;308.650000;mq;mq;mq;5.300000;6.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20240301150000;101420;20;0;40;4.700000;303.850000;296.550000;65;54560;0;mq;mq;mq;4;1250;mq;mq;mq;101330;mq;mq;-30;mq;mq;mq;mq;297.050000;mq;mq;7.900000;8.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;3;mq;1020;4;mq;1230;5;mq;2100;mq;mq;mq;
81408;20240301150000;101350;40;8;40;2.900000;305.450000;296.450000;59;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101270;mq;mq;-20;mq;296.950000;mq;305.550000;mq;mq;mq;6.200000;6.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.800000;3.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20240301150000;101440;30;8;60;2.200000;304.750000;294.650000;55;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100240;mq;mq;-30;mq;296.050000;mq;307.350000;mq;mq;mq;5.800000;7.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20240301150000;97380;30;2;160;6.700000;261.950000;250.150000;33;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;96840;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;19.500000;-30;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20240301180000;99540;-180;6;230;3.800000;280.050000;278.550000;90;4950;63;mq;mq;mq;mq;mq;mq;mq;mq;98670;mq;mq;-660;277.250000;mq;284.650000;mq;275.550000;mq;mq;14.400000;14.400000;-10;5;0.000000;mq;mq;3.400000;3.600000;3.600000;4.000000;6.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20240301180000;99630;-220;7;140;7.300000;282.350000;279.450000;82;60000;0;mq;mq;100;2;800;mq;mq;mq;99070;mq;mq;-700;277.850000;mq;282.850000;mq;276.750000;mq;mq;11.200000;11.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.200000;1.600000;2.800000;mq;mq;mq;mq;1;mq;780;8;mq;2220;mq;9;mq;mq;mq;mq;
07020;20240301180000;99150;-160;6;220;12.200000;280.450000;276.150000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99040;mq;mq;-1340;277.950000;mq;282.550000;mq;mq;mq;mq;16.300000;18.900000;-10;mq;mq;mq;mq;0.200000;0.200000;2.000000;3.000000;8.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20240301180000;99430;-110;6;210;5.200000;279.350000;275.950000;79;60000;0;mq;mq;mq;3;3900;mq;mq;mq;98620;mq;mq;-1000;278.150000;mq;282.850000;mq;279.550000;mq;mq;7.900000;11.900000;-10;0;0.000000;mq;mq;0.000000;-0.100000;0.200000;1.400000;4.600000;mq;mq;mq;mq;3;mq;3900;3;mq;4560;mq;mq;mq;mq;mq;mq;
07037;20240301180000;99570;-140;6;180;4.600000;278.650000;277.150000;90;44140;60;mq;mq;100;8;1250;mq;mq;mq;97680;mq;mq;-700;276.650000;mq;282.650000;mq;278.250000;mq;mq;7.400000;8.600000;-10;mq;0.000000;mq;mq;0.800000;4.800000;4.800000;5.400000;8.400000;mq;mq;mq;mq;5;mq;1140;8;mq;1440;mq;8;mq;mq;mq;mq;
07072;20240301180000;100040;-180;6;160;10.200000;282.250000;279.350000;82;20000;0;mq;mq;100;8;800;mq;mq;mq;98900;mq;mq;-590;277.650000;mq;283.750000;mq;276.950000;mq;mq;17.700000;17.700000;-10;1;mq;mq;mq;-0.100000;0.200000;0.200000;0.200000;0.800000;mq;mq;mq;mq;2;mq;630;6;mq;780;7;mq;990;mq;mq;mq;
07110;20240301180000;99420;-70;8;250;8.000000;279.150000;275.950000;80;58930;0;mq;mq;75;5;800;mq;mq;mq;98240;mq;mq;-1460;277.250000;mq;282.650000;mq;276.250000;mq;mq;13.900000;13.900000;-10;1;0.000000;mq;mq;0.000000;0.800000;1.000000;1.600000;mq;mq;mq;mq;mq;1;mq;750;5;mq;1320;6;mq;1620;mq;8;mq;
07117;20240301180000;99280;-60;8;210;7.700000;278.250000;275.050000;80;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98580;mq;mq;-1430;278.250000;mq;282.450000;mq;mq;mq;mq;12.900000;18.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.600000;2.000000;8.700000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20240301180000;99640;-40;6;210;4.400000;279.250000;276.450000;82;49220;0;mq;mq;mq;1;4200;mq;mq;mq;99190;mq;mq;-1100;278.250000;mq;282.950000;mq;279.350000;mq;mq;8.100000;8.100000;-10;1;0.000000;mq;mq;0.200000;0.400000;2.000000;2.000000;10.500000;mq;mq;mq;mq;1;mq;4200;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20240301180000;99640;-50;7;200;3.700000;279.450000;276.650000;82;20000;0;mq;mq;100;5;800;mq;mq;mq;97900;mq;mq;-740;277.550000;mq;283.450000;mq;280.050000;mq;mq;5.900000;9.800000;-10;2;0.000000;mq;mq;-0.100000;2.000000;3.800000;7.600000;8.000000;mq;mq;mq;mq;4;mq;960;5;mq;1470;6;mq;1980;mq;mq;mq;
07149;20240301180000;99730;-240;6;180;9.100000;283.350000;279.850000;79;29140;3;2;2;90;7;800;32;mq;mq;98660;mq;mq;-760;277.750000;mq;283.950000;mq;mq;mq;mq;16.000000;16.000000;-10;1;0.000000;0.000000;-60;0.000000;-0.100000;-0.100000;-0.100000;1.400000;mq;mq;mq;mq;7;8;600;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20240301180000;100200;-130;6;170;8.200000;283.150000;278.950000;75;20000;0;mq;mq;100;8;800;mq;mq;mq;98790;mq;mq;-510;275.150000;mq;284.350000;mq;274.150000;mq;mq;12.800000;12.800000;-10;1;0.000000;mq;mq;-0.100000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;2;mq;780;8;mq;1020;mq;mq;mq;mq;mq;mq;
07181;20240301180000;100470;-110;6;160;4.600000;280.550000;274.150000;64;60000;0;mq;mq;mq;0;mq;mq;mq;mq;96310;mq;mq;-410;278.550000;mq;284.150000;mq;276.050000;mq;mq;7.500000;11.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20240301180000;100680;-40;6;160;2.500000;281.450000;276.650000;72;60000;0;mq;mq;mq;2;5220;mq;mq;mq;98860;mq;mq;-220;278.050000;mq;284.650000;mq;277.550000;mq;mq;4.400000;6.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;5220;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20240301180000;99790;-10;0;260;13.100000;281.850000;277.650000;75;15000;61;6;2;75;6;450;32;mq;mq;99270;mq;mq;-1160;280.450000;mq;283.450000;mq;mq;mq;mq;20.700000;20.700000;-10;2;mq;mq;mq;-0.100000;1.200000;1.600000;3.800000;11.900000;mq;mq;mq;mq;5;8;500;1;6;600;mq;mq;mq;mq;mq;mq;
07222;20240301180000;99880;-10;5;260;5.600000;280.650000;277.750000;82;19080;61;mq;mq;100;7;800;mq;mq;mq;99570;mq;mq;-970;280.650000;mq;284.150000;mq;281.750000;mq;mq;9.500000;14.600000;-10;2;0.000000;mq;mq;0.200000;0.600000;3.000000;8.900000;10.100000;mq;mq;mq;mq;3;mq;840;5;mq;1050;7;mq;1320;mq;8;mq;
07240;20240301180000;99990;60;3;260;6.600000;279.550000;278.350000;92;5570;61;mq;mq;100;8;450;mq;mq;mq;98640;mq;mq;-540;277.050000;mq;284.150000;mq;278.550000;mq;mq;10.600000;17.400000;-10;2;0.000000;mq;mq;2.800000;2.800000;3.000000;6.400000;6.600000;mq;mq;mq;mq;1;mq;330;3;mq;480;8;mq;1140;mq;9;mq;
07255;20240301180000;100180;-160;6;200;9.600000;282.650000;279.150000;79;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;98200;mq;mq;-590;277.050000;mq;284.650000;mq;277.250000;mq;mq;13.200000;15.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20240301180000;100570;-130;6;170;3.000000;281.450000;275.250000;65;60000;0;mq;mq;mq;3;1250;mq;mq;mq;97940;mq;mq;-370;279.550000;mq;284.450000;mq;279.250000;mq;mq;4.600000;7.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;3;mq;1440;3;mq;4140;mq;mq;mq;mq;mq;mq;
07299;20240301180000;100780;-50;6;120;3.000000;280.550000;277.650000;82;36290;0;mq;mq;90;7;3120;mq;mq;mq;97510;mq;mq;-140;279.450000;mq;283.150000;mq;279.750000;mq;mq;4.700000;7.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;0.200000;mq;mq;mq;mq;3;mq;3120;7;mq;4440;mq;mq;mq;mq;mq;mq;
07314;20240301180000;100180;0;5;260;8.600000;283.050000;279.950000;81;14000;2;2;mq;100;8;800;35;mq;mq;99900;mq;mq;-840;282.750000;mq;285.550000;mq;mq;mq;mq;10.900000;15.000000;-10;2;mq;mq;mq;0.400000;1.200000;3.200000;11.700000;12.100000;mq;mq;mq;mq;8;6;800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20240301180000;100050;-120;5;210;8.200000;283.050000;281.650000;91;10000;63;mq;mq;100;mq;450;mq;mq;mq;98620;mq;mq;mq;277.650000;mq;283.950000;mq;mq;mq;mq;mq;14.400000;-10;mq;0.000000;mq;mq;mq;0.800000;mq;4.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20240301180000;100400;-150;6;190;7.400000;280.950000;279.850000;93;31270;0;mq;mq;100;8;450;mq;mq;mq;95640;mq;mq;-490;275.950000;mq;280.950000;mq;276.450000;mq;mq;10.100000;11.800000;-10;2;0.000000;mq;mq;-0.100000;-0.100000;0.400000;0.400000;2.600000;mq;mq;mq;mq;7;mq;300;8;mq;510;mq;mq;mq;mq;mq;mq;
07460;20240301180000;100550;-70;6;180;4.300000;283.250000;276.950000;65;60000;0;mq;mq;90;7;1250;mq;mq;mq;96640;mq;mq;-330;277.550000;mq;287.250000;mq;275.750000;mq;mq;7.700000;10.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;7;mq;1350;7;mq;6720;mq;mq;mq;mq;mq;mq;
07471;20240301180000;mq;-80;6;230;3.000000;279.150000;274.650000;73;20000;0;mq;mq;100;8;800;mq;mq;mq;91100;92500;708;-190;275.950000;mq;281.850000;mq;274.950000;mq;mq;5.700000;5.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.800000;mq;mq;mq;mq;5;mq;960;8;mq;1170;mq;mq;mq;mq;mq;mq;
07481;20240301180000;100750;-80;6;120;3.800000;282.650000;274.750000;58;60000;2;0;0;25;0;mq;30;20;11;97890;mq;mq;-230;279.250000;mq;285.550000;mq;mq;mq;mq;4.800000;4.900000;-10;1;0.000000;0.000000;-60;0.000000;0.000000;0.000000;-0.100000;1.000000;mq;mq;mq;mq;2;0;8000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07510;20240301180000;100530;-150;6;230;9.500000;283.850000;282.450000;91;4940;63;mq;mq;100;8;450;mq;mq;mq;99950;mq;mq;-640;278.850000;mq;284.950000;mq;277.350000;mq;mq;15.000000;17.600000;-10;2;0.000000;mq;mq;0.800000;1.400000;3.400000;5.000000;7.000000;mq;mq;mq;mq;8;mq;330;mq;9;mq;mq;mq;mq;mq;mq;mq;
07535;20240301180000;100750;-110;6;220;3.400000;282.950000;279.450000;79;20000;0;mq;mq;90;7;800;mq;mq;mq;97650;mq;mq;-350;277.550000;mq;283.350000;mq;278.550000;mq;mq;8.000000;9.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;0.200000;1.200000;mq;mq;mq;mq;2;mq;780;4;mq;1020;7;mq;1260;mq;mq;mq;
07558;20240301180000;100890;-110;6;250;4.800000;279.050000;276.350000;83;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;92550;mq;mq;-180;276.250000;mq;280.950000;mq;274.750000;mq;mq;7.400000;7.400000;-10;mq;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20240301180000;100790;20;3;20;0.700000;283.150000;275.250000;58;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;99900;mq;mq;-140;282.350000;mq;287.350000;mq;280.650000;mq;mq;1.400000;5.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20240301180000;mq;160;3;190;2.100000;280.750000;273.750000;61;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;90570;92500;700;-260;mq;278.250000;mq;284.950000;mq;mq;mq;4.400000;6.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20240301180000;100760;-150;7;240;3.400000;285.850000;277.550000;57;60000;0;mq;mq;100;8;1750;mq;mq;mq;100060;mq;mq;-580;279.050000;mq;287.550000;mq;279.650000;mq;mq;5.500000;10.300000;-10;mq;0.000000;mq;mq;-0.100000;-0.100000;0.200000;0.400000;2.400000;mq;mq;mq;mq;2;mq;1680;5;mq;3120;7;mq;3840;mq;mq;mq;
07621;20240301180000;100870;-160;6;240;1.900000;283.550000;277.250000;65;60000;0;mq;mq;90;7;2250;mq;mq;mq;96580;mq;mq;-510;275.550000;mq;286.850000;mq;275.350000;mq;mq;2.700000;5.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;14.400000;mq;mq;mq;mq;5;mq;2100;7;mq;2760;mq;mq;mq;mq;mq;mq;
